algorithm,function,dim,min,max,median,mean,std,ranking
5_ctxt1_sol_3.py,11,10,1.062104908710938e-98,151.07512106505683,1.062104908710938e-98,30.10979603999761,60.21968460115852,1.0
0_random_search_sol_0.py,12,10,188.4873290253785,218.10706387675106,203.26326660773685,202.80913435977376,8.305728142327611,11.0
1a_ctxtfull_sol_0.py,12,10,160.98764082513566,170.74469826623658,164.93041210836589,165.19426149775848,2.5129271778506372,2.5
1b_ctxtfull_sol_2.py,12,10,162.67618925396027,171.17866955400763,165.10866526616928,165.92109011427496,1.9501502575115408,4.5
1_ctxt1_sol_2.py,12,10,161.65637768505218,167.10778412542078,166.7688442398134,165.74914681855958,1.4636859593982854,2.5
2_ctxt1_sol_3.py,12,10,166.9214571937662,213.33379040430935,172.07325592282763,176.24266793324122,10.320680737182052,9.0
2_ctxtfull_sol_6.py,12,10,169.0753219694293,208.30630871285817,181.4457628547612,181.93449948719515,8.576184394901563,10.0
3_ctxt1_sol_0.py,12,10,163.58336505262292,445.4948512826818,167.3868249414327,206.880074843239,80.58224278224064,7.5
3_ctxtfull_sol_3.py,12,10,163.4986248863544,171.83080323279415,167.1887023193386,167.54847804241808,2.4580873422980924,7.5
4_ctxt1_sol_3.py,12,10,161.53050572962889,243.45106081504207,169.1626407236451,170.81462428505424,14.317597304949622,6.0
4_ctxtfull_sol_4.py,12,10,158.6183545576681,161.43526767741068,161.40488075874913,160.62678537109488,1.0429750254100243,1.0
5_ctxt1_sol_3.py,12,10,162.2760376361622,189.94241216025455,165.21260559766134,166.34545482935337,4.641030978331833,4.5
